family,horizon,coverage,activation,trigger_bps,target_bps,stop_bps,split,cost_bps,trade_count,trades_per_day,mean_net_bps,median_net_bps,win_rate,profit_factor,daily_sharpe,max_drawdown,mean_daily_return,standard_error,t_stat,p_value,p_value_two_sided,effective_sample_size,cost_break_even_bps
barrier_a5_k5_t50_s30,60,0.05,5,5,50,30,final,30.0,80,1.1267605633802817,-23.78371064153398,-59.9999999999992,0.425,0.2690356832738377,-9.366037989196201,-0.1743264354372247,-0.0026798547201728434,0.000894063181805474,-2.9973885232150335,0.9986384828571798,0.002723034285640441,71,6.216289358466023
barrier_a15_k5_t40_s30,60,0.05,15,5,40,30,development,0.0,443,2.2261306532663316,6.198043987839507,39.999999999998764,0.5124153498871332,1.423724303489643,4.241237476782051,-0.023885243728505867,0.001379765571162262,0.0005116596207722208,2.696647370921815,0.003502069873417411,0.007004139746834822,199,6.198043987839507
barrier_a15_k5_t40_s30,60,0.05,15,5,40,30,development,12.0,443,2.2261306532663316,-5.801956012160495,27.999999999998764,0.5124153498871332,0.7166813807994831,-4.585406761428888,-0.23329564492695098,-0.0012915912127573362,0.00038494252508824067,-3.3552832658882354,0.9996035812243942,0.0007928375512116568,199,6.198043987839507
barrier_a15_k5_t40_s30,60,0.05,15,5,40,30,development,30.0,443,2.2261306532663316,-23.801956012160492,9.999999999998764,0.510158013544018,0.18723494699983856,-11.99660520028254,-0.655419972905806,-0.005298626388636734,0.0010433646747800365,-5.078403090227103,0.9999998096897541,3.8062049185063925e-07,199,6.198043987839507
barrier_a15_k5_t40_s30,60,0.05,15,5,40,30,confirmation,0.0,144,1.5824175824175823,7.850347253519113,39.999999999998764,0.5347222222222222,1.5743649654612442,4.782565388134268,-0.011642151312362903,0.0012422527522052225,0.0005310490814242351,2.3392428226663924,0.009661434996779562,0.019322869993559123,91,7.850347253519113
barrier_a15_k5_t40_s30,60,0.05,15,5,40,30,confirmation,12.0,144,1.5824175824175823,-4.1496527464808874,27.999999999998764,0.5277777777777778,0.784696461770873,-2.7437752504809,-0.057516460620889776,-0.0006566483466958765,0.0004283702291437785,-1.5328991186161036,0.9373496434548839,0.12530071309023222,91,7.850347253519113
barrier_a15_k5_t40_s30,60,0.05,15,5,40,30,confirmation,30.0,144,1.5824175824175823,-22.14965274648089,9.999999999998764,0.5277777777777778,0.20248968486109994,-9.480135457396488,-0.2670971418218715,-0.0035049999950475244,0.0011058388132081833,-3.1695396771967697,0.9992365969458269,0.0015268061083461833,91,7.850347253519113
barrier_a15_k5_t40_s30,60,0.05,15,5,40,30,final,0.0,80,1.1267605633802817,5.015672996211542,4.45331455781143,0.5125,1.3429519997409578,3.2145261756745804,-0.013925400631934481,0.0005651462530942583,0.00037152066027802184,1.5211704583840364,0.0641085333866355,0.128217066773271,71,5.015672996211542
barrier_a15_k5_t40_s30,60,0.05,15,5,40,30,final,12.0,80,1.1267605633802817,-6.984327003788461,-7.54668544218857,0.4875,0.6619996364729511,-4.461160479936834,-0.061287213868963186,-0.0007869664229620798,0.00038563317960254315,-2.0407124298100463,0.979360290428591,0.041279419142818005,71,5.015672996211542
barrier_a15_k5_t40_s30,60,0.05,15,5,40,30,final,30.0,80,1.1267605633802817,-24.984327003788458,-25.54668544218857,0.475,0.1703159171814883,-10.19758451270305,-0.17972963561132516,-0.0028151354370465876,0.0008484643610884602,-3.3179183076530943,0.9995465449759073,0.0009069100481853506,71,5.015672996211542
